away_team_api_id,home_team_api_id,H_overall_rating,A_overall_rating,H_potential,A_potential,H_buildUpPlaySpeedClass,H_buildUpPlayDribblingClass,H_buildUpPlayPassingClass,H_buildUpPlayPositioningClass,H_chanceCreationPassingClass,H_chanceCreationCrossingClass,H_chanceCreationShootingClass,H_chanceCreationPositioningClass,H_defencePressureClass,H_defenceAggressionClass,H_defenceTeamWidthClass,A_buildUpPlaySpeedClass,A_buildUpPlayDribblingClass,A_buildUpPlayPassingClass,A_buildUpPlayPositioningClass,A_chanceCreationPassingClass,A_chanceCreationCrossingClass,A_chanceCreationShootingClass,A_chanceCreationPositioningClass,A_defencePressureClass,A_defenceAggressionClass,A_defenceTeamWidthClass,result
9879,8658,820,836,872,893,2,1,2,2,2,2,2,2,1,3,2,2,1,2,2,2,2,2,2,2,3,2,3
8654,8528,796,789,867,872,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,2,2,3,2,2
10261,8455,885,803,953,877,2,1,2,1,2,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8661,9865,817.8481077,801,868.4805294,841,2,1,2,2,2,2,3,2,2,2,3,2,1,2,2,2,2,2,1,2,3,2,2
8633,10205,846,920,914,969,2,1,2,1,2,2,3,1,2,3,2,2,1,2,1,3,2,3,1,3,3,2,3
8371,8305,812,798,868,840,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,3,1,2,3,3,2
8560,8302,826,785,894,844,3,1,2,1,3,3,3,1,2,3,3,2,1,2,2,2,2,2,2,2,3,2,2
8558,8394,793,795,865,857,2,1,2,2,2,2,2,2,2,3,2,3,1,2,2,3,3,2,2,2,3,2,2
8581,10267,846,794,895,843,2,1,2,2,2,2,2,1,2,3,2,3,1,2,2,3,2,2,2,2,3,2,1
9783,8634,838,810,921,893,2,1,2,1,2,1,3,1,3,3,3,2,1,2,2,2,3,2,2,2,3,3,1
9864,8315,831,806,884,871,3,1,3,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1
8696,9869,792,819.5939669,839,868.0962077,3,1,2,2,3,2,2,2,2,3,2,2,1,2,2,3,3,2,2,2,3,2,2
10278,9906,837,788,903,843,2,1,2,2,2,3,3,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
10194,8456,872,792,948,834,3,1,2,2,3,2,3,1,2,3,2,2,1,3,2,1,3,2,2,1,3,2,2
9865,8633,892,819.5939669,967,868.0962077,2,1,2,1,3,2,3,1,3,3,2,2,1,2,2,2,2,3,2,2,2,3,2
10205,8371,804,832,853,890,2,1,2,2,2,3,3,1,2,3,3,2,1,2,1,2,2,3,1,2,3,2,2
8305,8560,814,824,864,869,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8302,8558,776,810,855,888,3,1,2,2,3,3,2,2,2,3,2,3,1,2,1,3,3,3,1,2,3,3,3
8394,8581,817.8481077,787,868.4805294,832,3,1,2,2,3,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
10267,9783,818,856,907,908,2,1,2,2,2,3,2,2,2,3,3,2,1,2,2,2,2,2,1,2,3,2,3
8634,9864,803,828,872,914,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,1,3,1,3,3,3,3
8315,8696,817.8481077,840,868.4805294,888,2,1,2,2,3,3,2,2,2,3,2,3,1,3,2,2,3,2,2,2,2,2,3
9869,10278,790,756,824,820,2,1,2,2,2,2,2,2,2,3,2,3,1,2,2,3,2,2,2,2,3,2,1
9906,8661,806,827,853,892,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,3,3,2,2,3,2,3
8483,10260,817.8481077,778,868.4805294,832,2,1,2,2,2,2,3,1,2,3,2,3,1,1,2,2,1,2,2,2,3,2,2
8658,8586,847,824,898,880,2,1,2,1,3,3,3,2,1,3,2,2,1,2,2,2,2,2,2,1,3,2,2
8472,8654,774,808,859,870,2,1,2,2,1,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
8650,10252,842,838,915,905,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8455,8668,842,915,896,962,2,1,2,2,2,3,2,2,2,3,2,2,1,2,1,2,2,3,1,2,3,2,2
8659,10261,793,788,867,844,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8655,8602,784,819,843,897,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
9825,9879,826,873,892,961,2,1,2,2,2,2,2,2,2,3,2,3,1,2,1,2,2,2,1,2,3,2,1
8456,8559,817.8481077,861,868.4805294,944,2,1,3,2,2,3,2,2,2,3,2,3,1,2,2,3,2,3,1,2,3,2,3
8528,10194,804,796,862,854,2,1,3,2,1,3,2,2,1,3,2,2,1,2,2,2,2,2,2,2,3,2,3
8602,8655,811,779,884,855,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
10252,9879,841,843,901,915,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8472,8650,841,818,915,887,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
9825,10261,822,866,886,953,2,1,2,2,2,2,2,2,2,3,2,3,1,2,1,2,2,2,1,2,3,2,1
8559,10172,769,819.5939669,822,868.0962077,2,1,2,2,2,2,2,2,2,3,2,2,1,3,2,2,3,2,2,2,3,2,3
9850,8528,786,755,869,802,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8455,10194,822,909,878,959,2,1,3,2,1,3,2,2,1,3,2,2,1,2,1,2,2,3,1,2,3,2,1
10260,8659,802,879,855,959,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,3,1,2,3,2,3
10003,8456,876,764,948,854,3,1,2,2,3,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8650,9825,832,865,930,919,3,1,2,1,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
8655,10252,841,817,912,889,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8659,8455,879,798,942,851,2,1,2,1,2,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
10172,8668,837,762,904,842,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
10261,8472,816,832,885,887,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
8528,10003,760,790,843,862,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8456,8559,817.8481077,876,868.4805294,957,2,1,3,2,2,3,2,2,2,3,2,3,1,2,2,3,2,3,1,2,3,2,3
10194,9850,743,820,824,887,2,1,2,2,2,2,2,2,2,3,2,2,1,3,2,1,3,2,2,1,3,2,1
9879,8602,795,843,857,901,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8586,10260,860,867,943,901,2,1,2,2,2,2,3,1,2,3,2,2,1,2,1,3,3,3,2,1,3,2,2
8602,10252,829,777,910,859,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8668,8655,822,857,888,907,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,2,2,2,3,2,3
9850,8455,885,760,944,818,2,1,2,1,2,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8559,8650,857,819.5939669,922,868.0962077,2,1,2,2,2,2,2,2,2,3,2,2,1,3,2,2,3,2,2,2,3,2,2
8472,10003,760,820,843,879,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
10172,8528,788,753,866,829,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8696,10267,835,768,903,831,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,3,3,2,2,2,3,2,2
8560,9869,789,782,864,835,3,1,2,2,3,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
8603,7878,745,773,802,840,2,1,2,2,2,2,2,2,2,3,3,2,1,2,2,3,2,3,1,2,3,2,3
9825,10260,860,819.5939669,943,868.0962077,2,1,2,2,2,2,3,1,2,3,2,3,1,2,1,2,2,2,1,2,3,2,2
9879,10261,819,830,888,894,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8456,8586,870,880,911,959,2,1,2,1,3,3,3,2,1,3,2,3,1,2,2,3,2,3,1,2,3,2,3
10194,8659,802,806,855,869,2,1,2,2,2,2,2,2,2,3,2,2,1,3,2,1,3,2,2,1,3,2,3
8371,9906,832,778,902,841,2,1,2,2,2,3,3,2,2,3,2,2,1,2,2,2,3,3,1,2,3,3,1
9864,8302,839,855,904,907,3,1,2,1,3,3,3,1,2,3,3,2,1,2,2,2,2,2,2,2,3,2,2
8558,8661,799,795,847,866,2,1,2,2,2,2,2,1,2,3,2,3,1,2,2,3,3,2,2,2,3,2,2
8370,8315,830,745,884,817,3,1,3,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,1
8633,8394,794,922,865,973,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,3,2,3,1,3,3,2,3
8581,8305,803,788,872,840,2,1,2,2,2,2,2,2,2,3,2,3,1,2,2,3,2,2,2,2,3,2,1
10205,8634,895,857,950,909,2,1,2,1,2,1,3,1,3,3,3,2,1,2,1,2,2,3,1,2,3,2,2
10003,9825,851,753,946,861,3,1,2,1,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
10260,8559,817.8481077,874,868.4805294,951,2,1,3,2,2,3,2,2,2,3,2,2,1,2,2,2,2,3,1,2,3,2,3
10252,8668,837,855,897,916,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8528,8456,882,788,956,864,3,1,2,2,3,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8650,10194,815,870,870,923,2,1,3,2,1,3,2,2,1,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8455,8472,815,893,880,944,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,3,1,2,3,2,3
8586,8602,792,875,860,910,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,3,3,3,2,1,3,2,3
9906,10267,842,848,888,910,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,3,3,2,2,3,2,2
8634,8560,791,883,848,938,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,1,3,1,3,3,3,1
8302,10205,841,835,906,904,2,1,2,1,2,2,3,1,2,3,2,3,1,2,1,3,3,3,1,2,3,3,1
8305,8633,904,799,968,868,2,1,2,1,3,2,3,1,3,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8655,9879,846,806,907,876,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8659,9850,746,811,829,866,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
9869,8371,766,819.5939669,829,859,2,1,2,2,2,3,3,1,2,3,3,3,1,2,2,3,2,2,2,2,3,2,2
8661,8603,777,790,833,846,2,1,2,2,3,2,3,1,2,3,2,2,1,2,2,2,2,2,1,2,3,2,2
8315,8558,807,828,864,874,3,1,2,2,3,3,2,2,2,3,2,3,1,3,2,2,3,2,2,2,2,2,2
8394,8370,744,801,805,877,2,1,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,2,2,2,3,2,1
8581,8696,771,791,834,829,2,1,2,2,3,3,2,2,2,3,2,3,1,2,2,3,2,2,2,2,3,2,1
10261,10172,797,820,871,881,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
7878,9864,841,819.5939669,907,832,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,3,2
10261,10252,835,820,911,881,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
9825,8655,791,868,871,941,2,1,2,2,2,2,2,2,2,3,2,3,1,2,1,2,2,2,1,2,3,2,2
9850,8559,817.8481077,738,868.4805294,802,2,1,3,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
8528,8668,837,782,897,882,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8659,10003,749,784,844,853,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
10172,8602,800,794,848,858,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
10205,7878,786,834,846,885,2,1,2,2,2,2,2,2,2,3,3,2,1,2,1,2,2,3,1,2,3,2,2
10267,9869,792,849,859,909,3,1,2,2,3,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,3
9864,8661,792,857,848,908,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
8371,8634,902,773,962,827,2,1,2,1,2,1,3,1,3,3,3,2,1,2,2,2,3,3,1,2,3,3,2
8560,8302,838,795,898,862,3,1,2,1,3,3,3,1,2,3,3,2,1,2,2,2,2,2,2,2,3,2,2
8456,9879,837,883,896,960,2,1,2,2,2,2,2,2,2,3,2,3,1,2,2,3,2,3,1,2,3,2,1
8455,10260,869,905,949,955,2,1,2,2,2,2,3,1,2,3,2,2,1,2,1,2,2,3,1,2,3,2,2
10194,8472,825,813,893,876,2,1,2,2,2,2,2,2,2,3,2,2,1,3,2,1,3,2,2,1,3,2,2
8650,8586,861,876,915,929,2,1,2,1,3,3,3,2,1,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8558,8394,806,786,876,848,2,1,2,2,2,2,2,2,2,3,2,3,1,2,2,3,3,2,2,2,3,2,2
8696,9906,848,761,920,817,2,1,2,2,2,3,3,2,2,3,2,2,1,2,2,3,3,2,2,2,3,2,2
8370,8305,815,742,884,813,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,3,3
8633,8581,784,905,834,962,3,1,2,2,3,2,2,2,2,3,2,2,1,2,1,3,2,3,1,3,3,2,2
8603,8315,828,788,876,849,3,1,3,2,2,3,2,2,2,2,2,2,1,2,2,3,2,3,1,2,3,2,3
8302,8371,768,816,829,889,2,1,2,2,2,3,3,1,2,3,3,3,1,2,1,3,3,3,1,2,3,3,1
7878,8560,789,819.5939669,849,839,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,3,2
8661,10205,838,791,903,842,2,1,2,1,2,2,3,1,2,3,2,2,1,2,2,2,2,2,1,2,3,2,2
8315,9864,844,836,910,887,2,1,2,2,2,2,2,2,2,3,2,3,1,3,2,2,3,2,2,2,2,2,2
8633,8696,751,881,811,935,2,1,2,2,3,3,2,2,2,3,2,2,1,2,1,3,2,3,1,3,3,2,1
9869,9906,827,792,912,848,2,1,2,2,2,3,3,2,2,3,2,3,1,2,2,3,2,2,2,2,3,2,2
8581,8370,752,790,803,832,2,1,2,2,2,2,2,2,2,3,3,3,1,2,2,3,2,2,2,2,3,2,3
8634,10267,838,929,898,966,2,1,2,2,2,2,2,1,2,3,2,2,1,2,1,2,1,3,1,3,3,3,1
8394,8603,777,794,841,884,2,1,2,2,3,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8305,8558,785,788,851,881,3,1,2,2,3,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8559,9825,862,819.5939669,948,868.0962077,3,1,2,1,2,2,2,1,2,3,2,2,1,3,2,2,3,2,2,2,3,2,2
10003,8455,885,749,956,847,2,1,2,1,2,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8602,8650,852,768,923,840,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8668,8456,885,846,959,892,3,1,2,2,3,2,3,1,2,3,2,2,1,2,2,2,3,2,2,2,3,2,2
8655,10261,826,798,887,878,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
10260,10194,811,883,868,950,2,1,3,2,1,3,2,2,1,3,2,2,1,2,2,2,2,3,1,2,3,2,1
9879,8659,798,839,858,900,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8586,8528,784,878,870,918,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,3,3,3,2,1,3,2,3
10205,8315,826,854,882,906,3,1,3,2,2,3,2,2,2,2,2,2,1,2,1,2,2,3,1,2,3,2,1
8370,8633,882,726,960,799,2,1,2,1,3,2,3,1,3,3,2,2,1,2,2,2,2,2,2,2,3,3,2
10267,8302,841,842,906,890,3,1,2,1,3,3,3,1,2,3,3,2,1,2,2,2,2,2,1,2,3,2,2
9906,8634,899,841,958,901,2,1,2,1,2,1,3,1,3,3,3,2,1,2,2,2,3,3,2,2,3,2,2
10252,10172,793,847,863,921,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
9864,8394,791,854,870,902,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8371,7878,786,784,846,831,2,1,2,2,2,2,2,2,2,3,3,2,1,2,2,2,3,3,1,2,3,3,1
8696,9869,796,761,857,817,3,1,2,2,3,2,2,2,2,3,2,2,1,2,2,3,3,2,2,2,3,2,1
8560,8661,802,782,846,843,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8558,8581,784,774,836,845,3,1,2,2,3,2,2,2,2,3,2,3,1,2,2,3,3,2,2,2,3,2,2
8472,9850,741,829,802,893,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8603,8305,810,782,883,851,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,3,2,3,1,2,3,2,2
8528,10252,838,786,915,865,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8456,8655,811,866,890,950,2,1,2,2,2,2,2,2,2,3,2,3,1,2,2,3,2,3,1,2,3,2,3
8650,8668,844,869,907,925,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
9850,10260,866,742,939,800,2,1,2,2,2,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8659,8472,828,799,899,859,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
10261,8602,795,820,857,881,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
8394,10205,835,800,896,882,2,1,2,1,2,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8370,8696,757,736,816,818,2,1,2,2,3,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,3,1
7878,10267,840,819.5939669,907,812,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,3,2
8305,9864,844,819.5939669,910,880,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8661,8371,775,819.5939669,839,868.0962077,2,1,2,2,2,3,3,1,2,3,3,2,1,2,2,2,2,2,1,2,3,2,1
8455,8559,806,906,871,957,2,1,3,2,2,3,2,2,2,3,2,2,1,2,1,2,2,3,1,2,3,2,3
10172,9879,843,789,901,865,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
10194,10003,757,797,838,859,2,1,2,2,2,2,2,2,2,3,2,2,1,3,2,1,3,2,2,1,3,2,2
9825,8586,867,819.5939669,922,868.0962077,2,1,2,1,3,3,3,2,1,3,2,3,1,2,1,2,2,2,1,2,3,2,2
8581,8603,773,794,848,842,2,1,2,2,3,2,3,1,2,3,2,3,1,2,2,3,2,2,2,2,3,2,3
8634,9869,794,912,854,955,3,1,2,2,3,2,2,2,2,3,2,2,1,2,1,2,1,3,1,3,3,3,3
8315,8560,797,826,852,866,2,1,2,2,2,2,2,2,2,3,2,3,1,3,2,2,3,2,2,2,2,2,3
8633,8558,799,919,857,974,3,1,2,2,3,3,2,2,2,3,2,2,1,2,1,3,2,3,1,3,3,2,3
8302,9906,850,828,914,898,2,1,2,2,2,3,3,2,2,3,2,3,1,2,1,3,3,3,1,2,3,3,1
8668,8455,886,857,953,904,2,1,2,1,2,2,3,1,2,3,2,2,1,2,2,2,3,2,2,2,3,2,2
10260,8650,861,867,926,940,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,3,1,2,3,2,1
10252,8456,873,842,944,912,3,1,2,2,3,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
10003,9850,741,759,802,857,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8655,10172,784,800,856,881,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
9879,10194,810,850,868,901,2,1,3,2,1,3,2,2,1,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8559,8528,784,816,859,882,2,1,2,2,2,2,2,2,2,3,2,2,1,3,2,2,3,2,2,2,3,2,3
9906,7878,757,853,814,910,2,1,2,2,2,2,2,2,2,3,3,2,1,2,2,2,3,3,2,2,3,2,1
10205,8305,813,852,873,901,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,3,1,2,3,2,1
10267,8661,817.8481077,837,868.4805294,909,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,1,2,3,2,1
8696,8634,904,763,969,823,2,1,2,1,2,1,3,1,3,3,3,2,1,2,2,3,3,2,2,2,3,2,2
8603,8633,904,781,968,826,2,1,2,1,3,2,3,1,3,3,2,2,1,2,2,3,2,3,1,2,3,2,2
8472,9825,842,820,928,883,3,1,2,1,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8586,10261,819,869,887,908,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,3,3,3,2,1,3,2,1
8602,8659,789,773,841,854,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8558,8370,740,805,815,861,2,1,2,2,2,2,2,2,2,3,3,3,1,2,2,3,3,2,2,2,3,2,3
9864,8581,787,853,841,914,3,1,2,2,3,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
9869,8302,839,819.5939669,904,852,3,1,2,1,3,3,3,1,2,3,3,3,1,2,2,3,2,2,2,2,3,2,2
8560,8394,803,794,876,831,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8371,8315,825,778,882,837,3,1,3,2,2,3,2,2,2,2,2,2,1,2,2,2,3,3,1,2,3,3,2
8659,10252,826,796,903,847,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
8472,8559,813,809,884,887,2,1,3,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
9850,8650,873,742,930,800,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8528,10261,819,795,887,856,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
10003,8602,790,749,857,847,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8558,8696,781,797,846,857,2,1,2,2,3,3,2,2,2,3,2,3,1,2,2,3,3,2,2,2,3,2,3
8633,9864,835,921,911,973,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,3,2,3,1,3,3,2,3
8302,8634,895,809,957,887,2,1,2,1,2,1,3,1,3,3,3,3,1,2,1,3,3,3,1,2,3,3,1
7878,9869,794,819.5939669,854,811,3,1,2,2,3,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,3,2
10194,9825,859,800,940,859,3,1,2,1,2,2,2,1,2,3,2,2,1,3,2,1,3,2,2,1,3,2,2
8586,8655,809,880,884,920,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,3,3,3,2,1,3,2,3
8668,9879,843,853,901,898,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,2,2,2,3,2,3
8456,10260,880,871,947,952,2,1,2,2,2,2,3,1,2,3,2,3,1,2,2,3,2,3,1,2,3,2,3
8455,10172,787,908,853,960,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,3,1,2,3,2,2
8305,8560,800,815,858,876,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8661,9906,839,819.5939669,912,868.0962077,2,1,2,2,2,3,3,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,1
8581,10205,839,791,897,829,2,1,2,1,2,2,3,1,2,3,2,3,1,2,2,3,2,2,2,2,3,2,3
8315,10267,831,816,896,874,2,1,2,2,2,2,2,1,2,3,2,3,1,3,2,2,3,2,2,2,2,2,1
8394,8371,777,798,841,877,2,1,2,2,2,3,3,1,2,3,3,2,1,2,2,2,2,2,2,2,3,2,2
8370,8603,774,730,834,804,2,1,2,2,3,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,3,3
8696,8302,822,759,888,814,3,1,2,1,3,3,3,1,2,3,3,2,1,2,2,3,3,2,2,2,3,2,1
8634,7878,739,924,804,963,2,1,2,2,2,2,2,2,2,3,3,2,1,2,1,2,1,3,1,3,3,3,3
8371,8305,810,779,873,846,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,3,1,2,3,3,1
9869,8661,817.8481077,819.5939669,868.4805294,852,2,1,2,2,2,2,2,1,2,3,2,3,1,2,2,3,2,2,2,2,3,2,3
8560,8581,787,790,841,851,3,1,2,2,3,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
10205,8633,903,843,968,891,2,1,2,1,3,2,3,1,3,3,2,2,1,2,1,2,2,3,1,2,3,2,2
10267,8394,805,834,880,906,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,3
9864,8370,742,846,820,899,2,1,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,2,2,2,3,2,2
8603,8558,795,781,855,840,3,1,2,2,3,3,2,2,2,3,2,2,1,2,2,3,2,3,1,2,3,2,2
9906,8315,820,850,883,920,3,1,3,2,2,3,2,2,2,2,2,2,1,2,2,2,3,3,2,2,3,2,2
9825,8455,885,868,954,943,2,1,2,1,2,2,3,1,2,3,2,3,1,2,1,2,2,2,1,2,3,2,3
10260,8668,837,866,904,943,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,3,1,2,3,2,3
8602,8456,882,752,959,832,3,1,2,2,3,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
8655,9850,741,791,802,875,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
10252,8472,819,832,887,900,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,1
8559,10003,749,810,835,872,2,1,2,2,2,2,2,2,2,3,2,2,1,3,2,2,3,2,2,2,3,2,2
8650,8659,792,874,842,930,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
9879,8528,792,844,854,902,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,2,3
8633,8560,786,918,855,972,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,3,2,3,1,3,3,2,3
8370,10205,843,736,895,799,2,1,2,1,2,2,3,1,2,3,2,2,1,2,2,2,2,2,2,2,3,3,2
8305,10267,838,795,893,879,2,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2
